date,Tx_Fees_USD,Hash_Rate_THs,Network_Difficulty,Hash_Rate_14d_MA,Tx_Fees_Spike_Zscore
2021-05-19,4895433.900307426,155633456.42227483,25046487590083.0,168139259.17682743,
2021-05-20,5275558.551735828,139447576.95435822,25046487590083.0,165659792.00752574,
2021-05-21,5103904.750231578,136957441.6516018,25046487590083.0,162856104.99111578,
2021-05-22,3840269.8724246523,144427847.55987102,25046487590083.0,160659194.91660935,
2021-05-23,2828084.48155193,148163050.51400563,25046487590083.0,157631437.25484833,
2021-05-24,3595913.2879619226,156878524.07365298,25046487590083.0,155665272.5380821,
2021-05-25,3266233.2319682976,153143321.1195184,25046487590083.0,154017719.76938048,
2021-05-26,3057611.9648879245,151898253.46814018,25046487590083.0,152281233.597009,
2021-05-27,2569470.9097811165,145672915.21124923,25046487590083.0,149408118.1653838,-1.241323999527231
2021-05-28,2547163.26942885,148163050.51400563,25046487590083.0,148074117.11033574,-1.2303062000119391
2021-05-29,1672654.4312377414,144427847.55987102,25046487590083.0,147451583.28464663,-1.51867176818713
2021-05-30,1298426.0232431004,151858199.84334671,21214345448186.625,146559388.27474838,-1.6085831499830638
2021-05-31,1650478.0467553504,147526659.02062267,21047730572452.0,146336064.93216702,-1.4502812165305745
2021-06-01,1727599.80392406,148572947.38247102,21047730572452.0,148055077.9496421,-1.3899402134331065
2021-06-02,1910085.5239235815,173683868.0668324,21047730572452.0,149344393.0671105,-1.3014187018716878
2021-06-03,1920705.763168388,153804389.191713,21047730572452.0,150369879.65549296,-1.2728264915909677
2021-06-04,1583206.0589285903,137063775.4021388,21047730572452.0,150377474.92338848,-1.3658061945673166
2021-06-05,1082501.9358168778,137063775.4021388,21047730572452.0,149851469.76926476,-1.5064859500608723
2021-06-06,812485.561027935,156943254.27725816,21047730572452.0,150478627.18092564,-1.5600510485029437
2021-06-07,1266620.5811851544,139156352.12583557,21047730572452.0,149212757.75608155,-1.3825252943927928
2021-06-08,1156939.76257696,155896965.91540977,21047730572452.0,149409446.67007378,-1.384777212516791
2021-06-09,1210337.2286366103,131832333.59289683,21047730572452.0,147976166.67898497,-1.336809006571573
2021-06-10,1715939.0850784644,123462026.69810976,21047730572452.0,146389674.64233217,-1.1537366760351098
2021-06-11,1505578.8821680094,109860277.9940807,21047730572452.0,143653762.31948036,-1.1920619345441705
2021-06-12,1278937.849496455,138110063.76398718,21047730572452.0,143202492.04834583,-1.237051390728037
2021-06-13,849824.279575072,136724465.12868512,20836567779802.566,142121510.99729854,-1.336242505734315
2021-06-14,1524262.6327825463,133766696.2189013,19932791027263.0,141138656.51146132,-1.1093496624161645
2021-06-15,1557577.83556363,129803238.5531561,19932791027263.0,139797963.02365312,-1.077620913932463
2021-06-16,1538879.3000574247,121876323.22166562,19932791027263.0,136097424.10614118,-1.059276896086098
2021-06-17,1210119.7037208944,128812374.13671976,19932791027263.0,134312280.17364168,-1.131974106711436
2021-06-18,1142644.84491354,122867187.63810194,19932791027263.0,133298238.19049618,-1.1312166379493247
2021-06-19,880657.4080873234,102059034.89293952,19932791027263.0,130797899.58269623,-1.1910391031116938
2021-06-20,794364.5851247732,104040763.72581212,19932791027263.0,127019150.25759295,-1.1933820622906817
2021-06-21,1325747.4307627026,104040763.72581212,19932791027263.0,124510893.94330557,-1.0230796121102381
2021-06-22,1529601.8295875858,90168661.89570382,19932791027263.0,119816015.08475515,-0.9498438869482081
2021-06-23,1921499.6998474358,100077306.0600669,19932791027263.0,117547798.83241014,-0.8261697601627207
2021-06-24,1624791.7610860553,104040763.72581212,19932791027263.0,116160565.7629603,-0.8982463356262871
2021-06-25,1467294.4885132674,108995085.80799364,19932791027263.0,116098766.32109694,-0.9318359913196729
2021-06-26,926377.4862813442,88186933.06283121,19932791027263.0,112532828.41387151,-1.071661984684039
2021-06-27,894563.6187211958,58461000.569742054,19932791027263.0,106942580.94537559,-1.0620063051146147
2021-06-28,1819158.7098277253,86205204.22995861,19932791027263.0,103545331.51759396,-0.7891441293745042
2021-06-29,1895790.0716161353,89177797.47926754,19932791027263.0,100643514.2980305,-0.7531991270281158
2021-06-30,2176609.7601236287,88186933.06283121,19932791027263.0,98237129.28668518,-0.6639462578057073
2021-07-01,2444115.2429898167,94132119.56144907,19932791027263.0,95759968.24559441,-0.5799675357656757
2021-07-02,2064573.7223746127,89177797.47926754,19932791027263.0,93353583.23424911,-0.6741942223211123
2021-07-03,2028058.1386466548,98706076.21227616,15634861856766.197,93114086.1856303,-0.6769432769079501
2021-07-04,1533082.3198251345,82108836.0775171,14363025673660.0,91547519.92503779,-0.7986057504501316
2021-07-05,1618457.3412438722,94246664.01941094,14363025673660.0,90847941.37458055,-0.7596463356743757
2021-07-06,1608397.4381320153,101386562.80876024,14363025673660.0,91649220.01122746,-0.7479852726088897
2021-07-07,1309346.4201905783,87820755.10899657,14363025673660.0,90773752.08615099,-0.815016954650287
2021-07-08,966730.0958412429,99244593.17195547,14363025673660.0,90431168.47516124,-0.8890054972278012
2021-07-09,891745.7720978879,93532674.14047602,14363025673660.0,89326710.49890998,-0.8922432284436592
2021-07-10,646919.5939725555,114952370.50852396,14363025673660.0,91238527.45931661,-0.9443325390319249
2021-07-11,634137.4887759703,89248734.86686642,14363025673660.0,93437651.33768262,-0.9292701111379223
2021-07-12,975257.973337679,89962724.74580133,14363025673660.0,93706045.66024283,-0.8202055039638484
2021-07-13,1039050.6574440622,97102623.53515066,14363025673660.0,94272104.66423447,-0.7845636280817542
2021-07-14,815940.8357754195,121378279.41893831,14363025673660.0,96642915.11824213,-0.8268592790746622
2021-07-15,726170.955563693,91390704.50367121,14363025673660.0,96447099.75697228,-0.8322447042024369
2021-07-16,549046.4443972324,107098481.84023969,14363025673660.0,97727148.63989887,-0.863046943834394
2021-07-17,398117.9175862612,101997588.09440474,14348541098817.076,97962256.63147947,-0.8949282785783605
2021-07-18,382734.74101993314,97872242.08868839,13672594272814.0,99088214.203706,-0.8904137872445149
2021-07-19,590435.3666245714,115543619.13247934,13672594272814.0,100609425.28321089,-0.8537556366317728
2021-07-20,541599.9859052661,82919538.43624988,13672594272814.0,99290352.11374584,-0.8838126316279946
2021-07-21,451686.5339324978,98551910.4365265,13672594272814.0,100056863.20856942,-0.9751394174572471
2021-07-22,462651.58224141743,103989257.2192314,13672594272814.0,100395767.78337483,-1.0177908395286517
2021-07-23,626145.7922654526,91755226.95814537,13672594272814.0,100268807.27035122,-0.9365213267625478
2021-07-24,434318.1405187592,104668925.56706952,13672594272814.0,99534275.48881876,-1.0042866335539806
2021-07-25,334180.79404612485,103989257.2192314,13672594272814.0,100587169.94255912,-1.0559939547339725
2021-07-26,700527.0059988148,101950252.17571706,13672594272814.0,101443421.90183881,-0.8783732165557495
2021-07-27,605648.3806176905,115543619.13247934,13672594272814.0,102760635.87307659,-0.9201646548009136
2021-07-28,619650.4724596755,106707930.61058386,13672594272814.0,101712753.81533697,-0.9114418303345616
2021-07-29,602440.4757681953,108746935.65409821,13672594272814.0,102952484.61179605,-0.9291069159095313
2021-07-30,576905.9281111764,112824945.7411269,13672594272814.0,103361517.7475737,-0.9326080192063348
2021-07-31,467510.799921637,112465862.12588961,14319158983942.734,104109251.6069655,-0.980378964106092
2021-08-01,402959.18126019154,110975800.79118258,14496442856349.0,105045220.08571507,-1.0166313296195226
2021-08-02,533678.3025228591,103048957.87752669,14496442856349.0,104152744.28178988,-0.9198408177755165
2021-08-03,492729.87890437024,121785132.03707698,14496442856349.0,106928858.11042039,-0.9368232056833432
2021-08-04,586176.42127036,98004603.29610927,14496442856349.0,106889764.74324773,-0.8717322457103692
2021-08-05,585774.341207098,115299533.28954034,14496442856349.0,107697641.60541265,-0.8741323290349894
2021-08-06,589380.3074954066,114578911.20648071,14496442856349.0,109327904.76600803,-0.8620823647818733
2021-08-07,451868.6970920752,120343887.87095772,14496442856349.0,110447544.93057148,-0.9516815436779339
2021-08-08,436279.8171292448,113858289.12342106,14496442856349.0,111152475.78087075,-0.9738325410566108
2021-08-09,610190.9085103582,109534556.62506332,14496442856349.0,111694211.8129669,-0.8173154342721202
2021-08-10,643651.1920907345,118902643.70483847,14496442856349.0,111934142.13956396,-0.7760337104553584
2021-08-11,611796.6325731914,105931446.20976518,14496442856349.0,111878678.96807693,-0.7877259329041699
2021-08-12,575801.78342867,108813934.5420037,14496442856349.0,111883464.60292733,-0.804734440541547
2021-08-13,1087292.3553841454,108175319.62792763,15324761487407.408,111551348.45198452,-0.31371942248662443
2021-08-14,512896.285024436,126820808.5468918,15556093717703.0,112576701.76777038,-0.8343199871541915
2021-08-15,451047.5714292612,140740165.58252627,15556093717703.0,114702727.82429494,-0.8755310192748357
2021-08-16,764623.3042931516,124500915.70761941,15556093717703.0,116235010.52644442,-0.5589103015718732
2021-08-17,722533.1951044699,133007189.45161822,15556093717703.0,117036586.0560545,-0.5949940963581175
2021-08-18,696294.749213735,104395177.76725851,15556093717703.0,117493055.6611366,-0.6326464676882112
2021-08-19,583976.3727932619,119087832.41598378,15556093717703.0,117763648.45588256,-0.7968164616761798
2021-08-20,753800.8117346275,123727618.0945286,15556093717703.0,118417127.51931454,-0.5695919842609987
2021-08-21,560978.406618123,131460594.22543663,15556093717703.0,119211177.97320591,-0.8270249387055285
2021-08-22,567704.2170355871,126820808.5468918,15556093717703.0,120137072.21773951,-0.8270969718856239
2021-08-23,724341.615285643,152339629.77888831,15556093717703.0,123194577.44301273,-0.5779831383065324
2021-08-24,736449.8968082938,119087832.41598378,15556093717703.0,123207805.20809455,-0.5490982897739572
2021-08-25,619543.254227655,130687447.2547367,16431142929372.8,124976090.99702108,-0.7458341097605484
2021-08-26,553301.4691781066,127844614.11993943,17615033039279.0,126335425.25258791,-0.8621474551388448
2021-08-27,569378.3269082,127844614.11993943,17615033039279.0,127740374.85916018,-0.8125045883228343
2021-08-28,523564.6993283303,123466373.91035247,17615033039279.0,127500772.38512167,-0.8818782661339215
2021-08-29,428835.1490642131,136601094.53911337,17615033039279.0,127205124.45344932,-1.040888626353468
2021-08-30,603044.8225856082,118212485.65884812,17615033039279.0,126755950.87853707,-0.688109856377623
2021-08-31,650089.1504215797,126093318.03610466,17615033039279.0,126262102.9202861,-0.5798191885743736
2021-09-01,847285.3785490517,119963781.7426829,17615033039279.0,127374146.06138787,-0.1697679748320232
2021-09-02,992845.1381012617,130471558.24569161,17615033039279.0,128187269.3349384,0.1390568077347916
2021-09-03,922068.6088154034,129595910.20377423,17615033039279.0,128606433.05702738,-0.0017745342156274186
2021-09-04,600833.0571980047,135725446.49719596,17615033039279.0,128911065.36215305,-0.651674476479869
2021-09-05,528277.0167002352,143606278.8744525,17615033039279.0,130110027.52840741,-0.7823150501622153
2021-09-06,897828.4224801812,150611463.20979166,17615033039279.0,129986587.0591862,-0.023811235218854112
2021-09-07,1012393.2442165067,133974150.41336119,17615033039279.0,131049895.4875703,0.21474377741371314
2021-09-08,680689.8457502944,129910433.67934506,18403887482923.086,130994394.51789948,-0.4460411009631343
2021-09-09,655889.1869755357,125412870.36132078,18415156832118.0,130820698.53514099,-0.48165434427896336
2021-09-10,647406.7059638859,124497447.94992428,18415156832118.0,130581615.23728277,-0.4859281078002209
2021-09-11,491640.79201682215,135482516.8866823,18415156832118.0,131439911.16416349,-0.8010159975546169
2021-09-12,399167.7181541049,134567094.4752858,18415156832118.0,131294625.44531865,-0.9729325894209806
2021-09-13,684460.9594317911,145552163.4120438,18415156832118.0,133247459.57054691,-0.3580597270684245
2021-09-14,689971.4868344534,153790965.11461234,18415156832118.0,135225862.93329746,-0.33013895289510103
2021-09-15,812826.5218986467,129989982.41830327,18415156832118.0,135942020.1244132,-0.05707239961319632
2021-09-16,802737.9729330437,124497447.94992428,18415156832118.0,135515297.96042982,-0.07084256297632625
2021-09-17,719183.3582763366,134567094.4752858,18415156832118.0,135870382.55125207,-0.2473631777915053
2021-09-18,560600.5965040771,141890473.7664578,18415156832118.0,136310741.64191362,-0.5830694913147685
2021-09-19,393391.65004513063,146467585.8234403,18415156832118.0,136515120.70969847,-0.922615851295297
2021-09-20,616446.9819186883,150129275.4690263,18415156832118.0,136480678.72821525,-0.4244585984538874
2021-09-21,627241.1811767757,113928907.44351819,18632996500113.82,135048875.65894073,-0.38214698120008195
2021-09-22,594535.6534432083,126546633.84005067,18997641161759.0,134808604.2418483,-0.4385736052973365
2021-09-23,607336.9066005489,155822347.6388684,18997641161759.0,136980709.76167312,-0.3922591379387268
2021-09-24,693234.6850823488,139767923.94274256,18997641161759.0,138071458.04687443,-0.18564682095114218
2021-09-25,364042.7042524049,135990412.4848306,18997641161759.0,138107736.303885,-0.9369783633938914
2021-09-26,362745.7090269653,131268523.16244063,18997641161759.0,137872124.0672532,-0.9301375234959205
2021-09-27,552078.706935914,146378568.99408844,18997641161759.0,137931153.03739923,-0.45988746609164016
2021-09-28,571108.558668003,143545435.4006545,18997641161759.0,137199329.48640224,-0.39782514994038665
2021-09-29,472236.7979670709,122769122.38213871,18997641161759.0,136683553.76953337,-0.6979244307384643
2021-09-30,638083.9978280262,161488614.82573634,18997641161759.0,139325779.9749485,-0.14708680653662087
2021-10-01,755216.7360033639,132212901.02691859,18997641161759.0,139157623.30006513,0.3618846824728914
2021-10-02,522838.44019357866,177543038.52186212,18997641161759.0,141704235.0683083,-0.5752203444927627
2021-10-03,480293.799514592,141656679.6716985,18997641161759.0,141360598.91461247,-0.7865861258314114
2021-10-04,660229.1505330522,147411968.39584854,19009120698769.46,141166505.5522426,0.161327704382586
2021-10-05,766280.3773332164,162177735.83152118,19893045048575.0,144612850.4371,0.8618393001698851
2021-10-06,961095.269037191,129544410.9385932,19893045048575.0,144826977.37271017,2.056316082912316
2021-10-07,1465935.5181733763,139433297.2697835,19893045048575.0,143656330.91777554,4.54060662316479
2021-10-08,1126447.8160073743,118666635.97428384,19893045048575.0,142149096.0628856,2.5624311390278383
2021-10-09,804229.6442341652,148333294.9678548,19893045048575.0,143030730.52595878,0.8615303265306548
2021-10-10,703621.2524282538,157233292.66592607,19893045048575.0,144885356.91906488,0.35870444473033014
2021-10-11,1178728.4231323951,144377740.43537864,19893045048575.0,144742440.59344277,2.8125024990935454
2021-10-12,1080831.0958769154,132511076.83795026,19893045048575.0,143954272.12467816,2.2335661481191704
2021-10-13,941607.2368537664,167122178.99711636,19893045048575.0,147122347.59717658,1.4974131237211488
2021-10-14,967257.8099765149,135477742.7373074,19893045048575.0,145264428.16228878,1.581743934541813
2021-10-15,1232979.4923815802,139433297.2697835,19893045048575.0,145780170.75106484,2.749167612417452
2021-10-16,962047.8452179555,131522188.20483124,19893045048575.0,142492967.1569912,1.4231181827155404
2021-10-17,689819.9144213337,158222181.29904512,19893045048575.0,143676217.27323025,0.12138925472794364
2021-10-18,978062.2909584112,146534419.32302314,19917361849675.434,143613535.19659987,1.456894228838475
2021-10-19,941889.2969801712,154737198.72913387,20082460130831.0,143082068.26071507,1.2567530416763515
2021-10-20,1228067.6894583325,148747371.68155453,20082460130831.0,144453708.31378374,2.485078237924014
2021-10-21,1303056.3483971872,147749067.17362463,20082460130831.0,145047691.87834382,2.677619182380253
2021-10-22,1014196.0134359605,157732112.25292358,20082460130831.0,147838083.04110378,1.3812100071390214
2021-10-23,680881.5972299263,144754153.64983496,20082460130831.0,147582430.08981666,-0.08874928684607619
2021-10-24,544838.4785748839,152740589.71327412,20082460130831.0,147261522.73605582,-0.6804810427676505
2021-10-25,880607.2745837299,181691420.4432411,20082460130831.0,149926785.59376028,0.7839143070870618
2021-10-26,855518.596389572,149745676.18948442,20082460130831.0,151157828.40458414,0.6609489696842515
2021-10-27,745820.7030768984,156733807.7449937,20082460130831.0,150415801.88657537,0.17271149410694253
2021-10-28,784516.8960420062,152740589.71327412,20082460130831.0,151648862.3848587,0.33296924337173683
2021-10-29,977477.7814022825,170710070.85601225,20082460130831.0,153882917.6410179,1.1553396362885344
2021-10-30,642443.2432570005,154737198.72913387,20082460130831.0,155541132.67846808,-0.33147015723340056
2021-10-31,548792.6521585952,140175299.14944655,20286661027549.07,154252069.6677825,-0.7482438498321924
2021-11-01,939209.3286449456,159350397.00608382,21659344833265.0,155167496.64514396,0.9636430473509545
2021-11-02,1100556.201966174,170117315.72271112,21659344833265.0,156266076.43039948,1.633074868840072
2021-11-03,1000518.8371807287,173347391.33769932,21659344833265.0,158023220.69155267,1.1678352194108577
2021-11-04,1011594.7569464233,153966937.6477702,21659344833265.0,158467354.29684877,1.1886622451711586
2021-11-05,1077046.9746556587,166887240.1077229,21659344833265.0,159121292.00076303,1.4376940401593954
2021-11-06,656162.2677601856,165810548.2360602,21659344833265.0,160625320.1854934,-0.39461926737613734
2021-11-07,598976.7077503691,164733856.36439747,21659344833265.0,161481982.0891451,-0.6431854205623782
2021-11-08,1075477.0910903122,145353402.67446837,21659344833265.0,158886409.39137557,1.3985430701513597
2021-11-09,1573345.9351555482,163657164.49273473,21659344833265.0,159880087.12732205,3.285671982404654
2021-11-10,1234525.4362760144,160427088.87774655,21659344833265.0,160143892.92251867,1.8527677903792712
2021-11-11,1011019.5136367482,170117315.72271112,21659344833265.0,161385087.6374785,0.9696364672889501
2021-11-12,954324.9149534885,152890245.77610743,21659344833265.0,160112242.98891383,0.7255017749835778
2021-11-13,688595.1891287297,164733856.36439747,21659344833265.0,160826289.96286124,-0.35380522760838506
2021-11-14,566488.6789599948,175094161.92837763,22434990744236.72,163320494.4470706,-0.8355949992399131
2021-11-15,829415.1072599987,170197841.36837798,22674148233453.0,164095311.9015202,0.21915035240392172
2021-11-16,799225.6436486866,169070703.34607086,22674148233453.0,164020553.8746173,0.09293685170122191
2021-11-17,806581.2940457492,167943565.3237637,22674148233453.0,163634566.30219334,0.11299900312145227
2021-11-18,693401.1669025507,162307875.21222803,22674148233453.0,164230347.55679747,-0.34192674791785066
2021-11-19,757058.299599361,154417909.05607805,22674148233453.0,163339681.05310854,-0.09378479241348321
2021-11-20,759702.2200180126,163435013.23453516,22674148233453.0,163169999.98157102,-0.09209725426154779
2021-11-21,549569.8137025137,148782218.94454235,22674148233453.0,162030597.30872425,-0.9365941923208361
2021-11-22,706967.1578943944,158926461.1453066,22674148233453.0,163000101.48521265,-0.2963829840787202
2021-11-23,702880.6214443682,148782218.94454235,22674148233453.0,161937605.37462753,-0.3173032848076437
2021-11-24,798035.5915525709,176960669.50222084,22674148233453.0,163118575.41923282,0.05869791714429997
2021-11-25,866947.0898695759,146527942.89992806,22674148233453.0,161433620.21760544,0.32788996193701786
2021-11-26,809277.5229628414,148782218.94454235,22674148233453.0,161140189.72963652,0.07896060524204071
2021-11-27,461068.8863713552,161180737.1899209,22674148233453.0,160886395.5028882,-1.362527112365735
2021-11-28,401760.9536896841,155225116.619112,22464723406485.65,159467177.9807978,-1.581113890677985
2021-11-29,641326.4536468608,158774565.17985132,22335659268936.0,158651229.68161732,-0.600563476138446
2021-11-30,726361.5481283619,148781760.37832215,22335659268936.0,157202019.46963528,-0.24728590547607823
2021-12-01,1181129.1526048603,152112695.31216523,22335659268936.0,156071243.04023537,1.5873370634791566
2021-12-02,1071589.4088630492,172098304.91522342,22335659268936.0,156770559.4475922,1.1308636462237474
2021-12-03,746979.8404386541,186532356.29520994,22335659268936.0,159064448.5361016,-0.18256374005981807
2021-12-04,850159.1807254945,172098304.91522342,22335659268936.0,159683255.08472222,0.2208931042537602
2021-12-05,1073206.636199261,184311733.00598127,22335659268936.0,162221077.51768214,1.112208544123043
2021-12-06,634162.8924632785,190973602.87366727,22335659268936.0,164510159.0697079,-0.64464443623575
2021-12-07,580986.7060246454,170987993.2706091,22335659268936.0,166096285.8072841,-0.8527371934045569
2021-12-08,520104.9056730722,186532356.29520994,22335659268936.0,166779977.72106904,-1.0867195400258522
2021-12-09,590586.1558632295,180980798.07213816,22335659268936.0,169240895.94765547,-0.799939691191319
2021-12-10,558722.0268532245,173208616.55983782,22335659268936.0,170985638.6344623,-0.933571354893593
2021-12-11,383642.81089505035,176161777.07292455,23468677477375.574,172055712.9118197,-1.6346463993535312
2021-12-12,324338.5323917748,168385593.54016247,24195286980614.0,172995746.977609,-1.8231411376842206
2021-12-13,630558.8728047144,169588347.7797351,24195286980614.0,173768160.02045783,-0.6126678181596569
2021-12-14,556665.724055777,178007627.4567432,24195286980614.0,175855721.9546308,-0.8884021340525982
2021-12-15,562428.3373716127,169588347.7797351,24195286980614.0,177103982.84517148,-0.851846843249383
2021-12-16,511856.9472550005,138316737.55084777,24195286980614.0,174691013.7477161,-1.0342420264232395
2021-12-17,619400.8395199393,179210381.69631582,24195286980614.0,174168015.5620808,-0.6206033284511465
2021-12-18,405734.9560686475,153952542.66529143,24195286980614.0,172871889.68708563,-1.4530168809237853
2021-12-19,328609.28842906776,179210381.69631582,24195286980614.0,172507507.45068097,-1.7152420828319255
2021-12-20,513459.4361324032,173196610.49845287,24195286980614.0,171237722.2810228,-0.9978042628180892
2021-12-21,559874.8816885735,193643432.5711869,24195286980614.0,172855967.94534978,-0.8181319475853579
2021-12-22,530977.1245440699,178007627.4567432,24195286980614.0,172247058.74260217,-0.9227905755349085
2021-12-23,535759.812688527,182818644.41503358,24195286980614.0,172378333.4813804,-0.8943157540897373
2021-12-24,616961.0598513964,181615890.175461,24195286980614.0,172978853.0253535,-0.604209386744631
2021-12-25,422897.51788149844,177149566.7855162,24242457398797.266,173049409.4333957,-1.3561079692793636
2021-12-26,391321.527965636,161682278.52670813,24272331996980.0,172570601.21814898,-1.4590104983955856
2021-12-27,668498.2282583151,178574456.88024485,24272331996980.0,173212466.1538997,-0.4057289336607801
2021-12-28,905399.0592732136,161682278.52670813,24272331996980.0,172046369.80175433,0.4857588233655976
2021-12-29,781096.6239478105,174954704.37591556,24272331996980.0,172429680.9871958,0.0007948058443773425
2021-12-30,819304.0129922363,143583516.00506175,24272331996980.0,172805879.4482111,0.14547017514243266
2021-12-31,851800.1648818927,179781041.0483546,24272331996980.0,172846640.8304996,0.25812188931331953
2022-01-01,430733.7544446214,207532476.9148791,24272331996980.0,176673778.9911844,-1.3693108030718837
2022-01-02,443604.99043735274,190640298.56134245,24272331996980.0,177490201.6244006,-1.299294810867772
2022-01-03,548479.843864685,168921783.5353667,24272331996980.0,177184856.841323,-0.8837641451197626
2022-01-04,616936.3239997999,177367872.71213505,24272331996980.0,176022316.85139075,-0.6080897087890225
2022-01-05,726457.0949894644,180987625.21646434,24272331996980.0,176235173.83422795,-0.1647630517464937
2022-01-06,661724.0712110845,176161288.5440253,24272331996980.0,175759648.41487023,-0.40629116225714945
2022-01-07,616752.2014911051,168921783.5353667,24272331996980.0,174852926.51200634,-0.5778934328843771
2022-01-08,402580.2690598153,174242949.24269608,24341458814595.277,174645310.9732335,-1.409162318530572
2022-01-09,327921.1001328194,170826076.6426718,24371874614346.0,175298439.41008803,-1.6684392374146173
2022-01-10,479596.7543314187,172037609.10113046,24371874614346.0,174831521.71157986,-1.0431714675127521
2022-01-11,490057.5873419699,191422128.4364691,24371874614346.0,176955796.7051342,-0.9796315047062633
2022-01-12,498173.0036728187,168403011.72575447,24371874614346.0,176487818.65869412,-0.9265067930852725
2022-01-13,458481.27700764,216864310.0641011,24371874614346.0,181722161.09148267,-1.0679705600408893
2022-01-14,411390.2439982342,192633660.89492777,24371874614346.0,182640205.36623788,-1.2297989459734047
2022-01-15,320162.49041524326,201114388.10413846,24371874614346.0,182181770.45118496,-1.5594434208923202
2022-01-16,274702.7716350281,212018180.23026645,24371874614346.0,183708761.99896526,-1.692016776690784
2022-01-17,391777.9685050356,195056725.81184512,24371874614346.0,185575543.5901423,-1.2028036493143743
2022-01-18,397717.00861687155,164768414.35037845,24371874614346.0,184675582.27858827,-1.1634109577526914
2022-01-19,369460.2248711832,209595115.3133491,24371874614346.0,186718974.42836574,-1.2676703468014459
2022-01-20,422843.78215575713,204748985.47951442,24371874614346.0,188760952.7809007,-1.026741174100181
2022-01-21,469765.96585874085,175442615.30802113,26338083826987.223,189226726.4789474,-0.8205286612297195
2022-01-22,395812.3290979737,177474949.66786668,26643185256535.0,189457583.6521739,-1.1111636892528372
2022-01-23,272452.2158331619,186746029.1281284,26643185256535.0,190594723.1154208,-1.571570889083899
2022-01-24,410833.1184706008,198665988.43417916,26643185256535.0,192496750.21063858,-0.9901037241813888
2022-01-25,396816.2069557165,201314868.2799682,26643185256535.0,193203374.48517418,-1.0255890637521534
2022-01-26,454418.8475476048,172177189.9762886,26643185256535.0,193472958.64592665,-0.7782637453825018
2022-01-27,424238.8235914854,173501629.89918315,26643185256535.0,190375624.3484325,-0.879387642539566
2022-01-28,464237.69074426667,203963748.12575728,26643185256535.0,191184916.29349178,-0.7082743411954042
2022-01-29,466245.43312726234,197341548.51128462,26643185256535.0,190915427.75114506,-0.6951488553952226
2022-01-30,400318.0201188851,193368228.74260104,26643185256535.0,189583288.35916898,-0.9384396952919596
2022-01-31,491122.5548320571,189394908.97391748,26643185256535.0,189178872.87074557,-0.5563409398610707
2022-02-01,567605.692988082,203963748.12575728,26643185256535.0,191978539.5689869,-0.2262316183787438
2022-02-02,467428.7344027657,202639308.20286274,26643185256535.0,191481696.20395216,-0.6250149150032805
2022-02-03,396960.8473347109,194692668.66549554,26643185256535.0,190763387.86009365,-0.9049667687151672
2022-02-04,547595.124803543,172445464.54596007,26684698822068.03,190549305.6628036,-0.2553403848546683
2022-02-05,586963.7038286681,157888391.82261464,26690525287406.0,189150265.81671414,-0.08636551579520911
2022-02-06,427024.096713652,206979740.54057044,26690525287406.0,190595530.91760287,-0.7546796254079187
2022-02-07,630731.7058070204,180443876.3687024,26690525287406.0,189293951.48435453,0.2018884777429735
2022-02-08,642541.175522647,204326154.12338364,26690525287406.0,189509043.3303128,0.3097710159158032
2022-02-09,641981.8150251623,185751049.20307598,26690525287406.0,190478604.70365474,0.33756906747868387
2022-02-10,870712.2074802539,195038601.66322982,26690525287406.0,192016959.82965806,1.5787775488940734
2022-02-11,725224.1395554356,188404635.6202628,26690525287406.0,190905594.65069416,0.7910086229314038
2022-02-12,524459.5184883435,248110330.00696588,26690525287406.0,194531936.1861,-0.2870495670967793
2022-02-13,368932.2935048048,209633326.9577572,26690525287406.0,195693728.915754,-1.1002877285787862
2022-02-14,472127.99024021754,202999360.9147902,26690525287406.0,196665475.48295918,-0.5270882520982366
2022-02-15,548132.9325651738,232188811.50384504,26690525287406.0,198681551.43853688,-0.09911132118764478
2022-02-16,454833.43757618614,206979740.54057044,26690525287406.0,198991582.31980172,-0.5971993443556443
2022-02-17,422986.9745092727,213256529.5453799,27324773218056.85,200317572.3826506,-0.7541930573287458
2022-02-18,380448.1095824834,186294128.8834766,27967152532434.0,201306762.69247323,-0.9669733551822784
2022-02-19,275560.94028721994,207147949.28088072,27967152532434.0,204825302.5109208,-1.509280874218672
2022-02-20,222072.99229718684,200196675.81507933,27967152532434.0,204340797.8876714,-1.7474001195147386
2022-02-21,367312.54774210707,171001327.25871363,27967152532434.0,203666330.09410077,-0.9456625277135117
2022-02-22,345412.84784028353,211318713.36036152,27967152532434.0,204165798.61102778,-1.040948069710151
2022-02-23,309000.43815510586,208538203.974041,27967152532434.0,205793452.52323958,-1.2156244594057328
2022-02-24,375059.905802131,183513619.49715608,27967152532434.0,204970239.51137716,-0.8371887327360245
2022-02-25,447494.83423141885,186294128.8834766,27967152532434.0,204819489.03017816,-0.43813452115227847
2022-02-26,288723.44843836746,173781836.64503416,27967152532434.0,199510310.9328973,-1.2945255798970894
2022-02-27,269531.6386334636,189074638.26979718,27967152532434.0,198041833.1694716,-1.3651186947092846
2022-02-28,370726.8318415056,214099222.7466821,27967152532434.0,198834680.44317818,-0.7989447488189603
2022-03-01,850803.8469398128,225221260.29196426,27967152532434.0,198336998.21375808,1.9359093467309674
